"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","C_TYP_REG_DECHET","L_TYP_REG_DECHET","TONNAGE_T","VA_POPANNEE","RATIO_KG_HAB"
"2017","44","Grand Est","88","Vosges","08B","Emballages, journaux-magazines",18981.03,367673,51.62
"2017","44","Grand Est","88","Vosges","08C","Verre",15007.35,367673,40.82
"2017","44","Grand Est","88","Vosges","08D","Déchets de produits alimentaires",157.07,367673,0.43
"2017","32","Hauts-de-France","02","Aisne","08A","Ordures ménagères résiduelles",120842.12,534531,226.07
"2017","32","Hauts-de-France","02","Aisne","08B","Emballages, journaux-magazines",28352.22,534531,53.04
"2017","32","Hauts-de-France","02","Aisne","08C","Verre",18835.95,534531,35.24
"2017","32","Hauts-de-France","59","Nord","08A","Ordures ménagères résiduelles",625089.35,2604361,240.02
"2017","32","Hauts-de-France","59","Nord","08B","Emballages, journaux-magazines",187689.78,2604361,72.07
"2017","32","Hauts-de-France","59","Nord","08C","Verre",55074.95,2604361,21.15
"2017","32","Hauts-de-France","60","Oise","08A","Ordures ménagères résiduelles",199975.24,824503,242.54
"2017","32","Hauts-de-France","60","Oise","08B","Emballages, journaux-magazines",47796.38,824503,57.97
"2017","32","Hauts-de-France","60","Oise","08C","Verre",22672.11,824503,27.5
"2017","32","Hauts-de-France","62","Pas-de-Calais","08A","Ordures ménagères résiduelles",397742.69,1468018,270.94
"2017","32","Hauts-de-France","62","Pas-de-Calais","08B","Emballages, journaux-magazines",89012.31,1468018,60.63
"2017","32","Hauts-de-France","62","Pas-de-Calais","08C","Verre",60777.84,1468018,41.4
"2017","32","Hauts-de-France","62","Pas-de-Calais","08D","Déchets de produits alimentaires",8207.9,1468018,5.59
"2017","32","Hauts-de-France","80","Somme","08A","Ordures ménagères résiduelles",149716.24,572443,261.54
"2017","32","Hauts-de-France","80","Somme","08B","Emballages, journaux-magazines",28201.07,572443,49.26
"2017","32","Hauts-de-France","80","Somme","08C","Verre",20589.11,572443,35.97
"2017","11","Ile-de-France","75","Paris","08A","Ordures ménagères résiduelles",776542,2187526,354.99
"2017","11","Ile-de-France","75","Paris","08B","Emballages, journaux-magazines",82428,2187526,37.68
"2017","11","Ile-de-France","75","Paris","08C","Verre",70656.2,2187526,32.3
"2017","11","Ile-de-France","77","Seine-et-Marne","08A","Ordures ménagères résiduelles",395224.19,1403997,281.5
"2017","11","Ile-de-France","77","Seine-et-Marne","08B","Emballages, journaux-magazines",53284.73,1403997,37.95
"2017","11","Ile-de-France","77","Seine-et-Marne","08C","Verre",28637.64,1403997,20.4
"2017","11","Ile-de-France","78","Yvelines","08A","Ordures ménagères résiduelles",361105.03,1438266,251.07
"2017","11","Ile-de-France","78","Yvelines","08B","Emballages, journaux-magazines",57732.35,1438266,40.14
"2017","11","Ile-de-France","78","Yvelines","08C","Verre",33872.26,1438266,23.55
"2017","11","Ile-de-France","91","Essonne","08A","Ordures ménagères résiduelles",322077.83,1296130,248.49
"2017","11","Ile-de-France","91","Essonne","08B","Emballages, journaux-magazines",56858.02,1296130,43.87
"2017","11","Ile-de-France","91","Essonne","08C","Verre",24731.9,1296130,19.08
"2017","11","Ile-de-France","92","Hauts-de-seine","08A","Ordures ménagères résiduelles",428365,1609306,266.18
"2017","11","Ile-de-France","92","Hauts-de-seine","08B","Emballages, journaux-magazines",54993.32,1609306,34.17
"2017","11","Ile-de-France","92","Hauts-de-seine","08C","Verre",28310.2,1609306,17.59
"2017","11","Ile-de-France","93","Seine-Saint-Denis","08A","Ordures ménagères résiduelles",491951.03,1623111,303.09
"2017","11","Ile-de-France","93","Seine-Saint-Denis","08B","Emballages, journaux-magazines",40893.45,1623111,25.19
"2017","11","Ile-de-France","93","Seine-Saint-Denis","08C","Verre",15659.82,1623111,9.65
"2017","11","Ile-de-France","94","Val-de-Marne","08A","Ordures ménagères résiduelles",371126.76,1387926,267.4
"2017","11","Ile-de-France","94","Val-de-Marne","08B","Emballages, journaux-magazines",51170.56,1387926,36.87
"2017","11","Ile-de-France","94","Val-de-Marne","08C","Verre",22501.41,1387926,16.21
"2017","11","Ile-de-France","95","Val-d'Oise","08A","Ordures ménagères résiduelles",328314.49,1228618,267.22
"2017","11","Ile-de-France","95","Val-d'Oise","08B","Emballages, journaux-magazines",43304.92,1228618,35.25
"2017","11","Ile-de-France","95","Val-d'Oise","08C","Verre",20233.25,1228618,16.47
"2017","28","Normandie","14","Calvados","08A","Ordures ménagères résiduelles",180953.62,694534,260.54
"2017","28","Normandie","14","Calvados","08B","Emballages, journaux-magazines",41395.9,694534,59.6
"2017","28","Normandie","14","Calvados","08C","Verre",26836,694534,38.64
"2017","28","Normandie","14","Calvados","08D","Déchets de produits alimentaires",224.15,694534,0.32
"2017","28","Normandie","27","Eure","08A","Ordures ménagères résiduelles",147205.04,601843,244.59
"2017","28","Normandie","27","Eure","08B","Emballages, journaux-magazines",27011.28,601843,44.88
"2017","28","Normandie","27","Eure","08C","Verre",17382.29,601843,28.88
"2017","28","Normandie","50","Manche","08A","Ordures ménagères résiduelles",114215.03,496351,230.11
"2017","28","Normandie","50","Manche","08B","Emballages, journaux-magazines",29387.59,496351,59.21
"2017","28","Normandie","50","Manche","08C","Verre",21969.38,496351,44.26
"2017","28","Normandie","61","Orne","08A","Ordures ménagères résiduelles",62917.55,283372,222.03
"2017","28","Normandie","61","Orne","08B","Emballages, journaux-magazines",12591.19,283372,44.43
"2017","28","Normandie","61","Orne","08C","Verre",9347.24,283372,32.99
"2017","28","Normandie","76","Seine-Maritime","08A","Ordures ménagères résiduelles",336256.09,1254378,268.07
"2017","28","Normandie","76","Seine-Maritime","08B","Emballages, journaux-magazines",56956.06,1254378,45.41
"2017","28","Normandie","76","Seine-Maritime","08C","Verre",34009.84,1254378,27.11
"2017","75","Nouvelle-Aquitaine","16","Charente","08A","Ordures ménagères résiduelles",67958.04,352335,192.88
"2017","75","Nouvelle-Aquitaine","16","Charente","08B","Emballages, journaux-magazines",23464.4,352335,66.6
"2017","75","Nouvelle-Aquitaine","16","Charente","08C","Verre",12290.62,352335,34.88
"2017","75","Nouvelle-Aquitaine","16","Charente","08D","Déchets de produits alimentaires",292.32,352335,0.83
"2017","75","Nouvelle-Aquitaine","17","Charente-Maritime","08A","Ordures ménagères résiduelles",169458.32,644303,263.01
"2017","75","Nouvelle-Aquitaine","17","Charente-Maritime","08B","Emballages, journaux-magazines",48681.3,644303,75.56
"2017","75","Nouvelle-Aquitaine","17","Charente-Maritime","08C","Verre",29886.37,644303,46.39
"2017","75","Nouvelle-Aquitaine","19","Corrèze","08A","Ordures ménagères résiduelles",56526.74,241464,234.1
"2017","75","Nouvelle-Aquitaine","19","Corrèze","08B","Emballages, journaux-magazines",12336.1,241464,51.09
"2017","75","Nouvelle-Aquitaine","19","Corrèze","08C","Verre",7640.52,241464,31.64
"2017","75","Nouvelle-Aquitaine","19","Corrèze","08D","Déchets de produits alimentaires",150.15,241464,0.62
"2017","75","Nouvelle-Aquitaine","23","Creuse","08A","Ordures ménagères résiduelles",26893.21,118638,226.68
"2017","75","Nouvelle-Aquitaine","23","Creuse","08B","Emballages, journaux-magazines",6690.42,118638,56.39
"2017","75","Nouvelle-Aquitaine","23","Creuse","08C","Verre",4379.2,118638,36.91
"2017","75","Nouvelle-Aquitaine","24","Dordogne","08A","Ordures ménagères résiduelles",98846.54,413606,238.99
"2017","75","Nouvelle-Aquitaine","24","Dordogne","08B","Emballages, journaux-magazines",24625.67,413606,59.54
"2017","75","Nouvelle-Aquitaine","24","Dordogne","08C","Verre",16485.08,413606,39.86
"2017","75","Nouvelle-Aquitaine","24","Dordogne","08D","Déchets de produits alimentaires",14.8,413606,0.04
"2017","75","Nouvelle-Aquitaine","33","Gironde","08A","Ordures ménagères résiduelles",393696.64,1583384,248.64
"2017","75","Nouvelle-Aquitaine","33","Gironde","08B","Emballages, journaux-magazines",88027.39,1583384,55.59
"2017","75","Nouvelle-Aquitaine","33","Gironde","08C","Verre",50611.35,1583384,31.96
"2017","75","Nouvelle-Aquitaine","33","Gironde","08D","Déchets de produits alimentaires",1644.1,1583384,1.04
"2017","75","Nouvelle-Aquitaine","40","Landes","08A","Ordures ménagères résiduelles",122430.93,407444,300.49
"2017","75","Nouvelle-Aquitaine","40","Landes","08B","Emballages, journaux-magazines",19326.77,407444,47.43
"2017","75","Nouvelle-Aquitaine","40","Landes","08C","Verre",16445,407444,40.36
"2017","75","Nouvelle-Aquitaine","40","Landes","08D","Déchets de produits alimentaires",293,407444,0.72
"2017","75","Nouvelle-Aquitaine","47","Lot-et-Garonne","08A","Ordures ménagères résiduelles",85254.71,332842,256.14
"2017","75","Nouvelle-Aquitaine","47","Lot-et-Garonne","08B","Emballages, journaux-magazines",15763.74,332842,47.36
"2017","75","Nouvelle-Aquitaine","47","Lot-et-Garonne","08C","Verre",9886.9,332842,29.7
"2017","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08A","Ordures ménagères résiduelles",168190.57,677309,248.32
"2017","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08B","Emballages, journaux-magazines",36563.87,677309,53.98
"2017","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08C","Verre",24108.65,677309,35.59
"2017","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08D","Déchets de produits alimentaires",335.7,677309,0.5
"2017","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08A","Ordures ménagères résiduelles",68326.95,374351,182.52
"2017","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08B","Emballages, journaux-magazines",19490.04,374351,52.06
"2017","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08C","Verre",14105.7,374351,37.68
"2017","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08D","Déchets de produits alimentaires",259.66,374351,0.69
"2017","75","Nouvelle-Aquitaine","86","Vienne","08A","Ordures ménagères résiduelles",87734.75,436876,200.82
"2017","75","Nouvelle-Aquitaine","86","Vienne","08B","Emballages, journaux-magazines",22965.89,436876,52.57
"2017","75","Nouvelle-Aquitaine","86","Vienne","08C","Verre",14534.68,436876,33.27
"2017","75","Nouvelle-Aquitaine","86","Vienne","08D","Déchets de produits alimentaires",192.98,436876,0.44
"2017","75","Nouvelle-Aquitaine","87","Haute-Vienne","08A","Ordures ménagères résiduelles",82927.32,374426,221.48
"2017","75","Nouvelle-Aquitaine","87","Haute-Vienne","08B","Emballages, journaux-magazines",20576.46,374426,54.95
"2017","75","Nouvelle-Aquitaine","87","Haute-Vienne","08C","Verre",11484.92,374426,30.67
"2017","76","Occitanie","09","Ariège","08A","Ordures ménagères résiduelles",44743.94,153153,292.15
"2017","76","Occitanie","09","Ariège","08B","Emballages, journaux-magazines",7795.8,153153,50.9
"2017","76","Occitanie","09","Ariège","08C","Verre",4970.21,153153,32.45
"2017","76","Occitanie","11","Aude","08A","Ordures ménagères résiduelles",125614.87,370260,339.26
"2017","76","Occitanie","11","Aude","08B","Emballages, journaux-magazines",16818.39,370260,45.42
"2017","76","Occitanie","11","Aude","08C","Verre",11525.61,370260,31.13
"2017","76","Occitanie","12","Aveyron","08A","Ordures ménagères résiduelles",64330.86,279206,230.41
"2017","76","Occitanie","12","Aveyron","08B","Emballages, journaux-magazines",17204.18,279206,61.62
"2017","76","Occitanie","12","Aveyron","08C","Verre",8737.38,279206,31.29
"2017","76","Occitanie","30","Gard","08A","Ordures ménagères résiduelles",212152.36,744178,285.08
"2017","76","Occitanie","30","Gard","08B","Emballages, journaux-magazines",35872.17,744178,48.2
"2017","76","Occitanie","30","Gard","08C","Verre",21229.33,744178,28.53
"2017","76","Occitanie","31","Haute-Garonne","08A","Ordures ménagères résiduelles",348575.49,1362672,255.8
"2017","76","Occitanie","31","Haute-Garonne","08B","Emballages, journaux-magazines",60321.29,1362672,44.27
"2017","76","Occitanie","31","Haute-Garonne","08C","Verre",37648.89,1362672,27.63
"2017","76","Occitanie","31","Haute-Garonne","08D","Déchets de produits alimentaires",38.11,1362672,0.03
"2017","76","Occitanie","32","Gers","08A","Ordures ménagères résiduelles",44548.87,191091,233.13
"2017","76","Occitanie","32","Gers","08B","Emballages, journaux-magazines",11165.45,191091,58.43
"2017","76","Occitanie","32","Gers","08C","Verre",6868.8,191091,35.95
"2017","76","Occitanie","34","Hérault","08A","Ordures ménagères résiduelles",340383.83,1144892,297.31
"2017","76","Occitanie","34","Hérault","08B","Emballages, journaux-magazines",58274.7,1144892,50.9
"2017","76","Occitanie","34","Hérault","08C","Verre",32954.51,1144892,28.78
"2017","76","Occitanie","34","Hérault","08D","Déchets de produits alimentaires",1783,1144892,1.56
"2017","76","Occitanie","46","Lot","08A","Ordures ménagères résiduelles",39342.46,173828,226.33
"2017","76","Occitanie","46","Lot","08B","Emballages, journaux-magazines",15713.21,173828,90.4
"2017","76","Occitanie","46","Lot","08C","Verre",7178.88,173828,41.3
"2017","76","Occitanie","48","Lozère","08A","Ordures ménagères résiduelles",20258.43,76601,264.47
"2017","76","Occitanie","48","Lozère","08B","Emballages, journaux-magazines",3063.76,76601,40
"2017","76","Occitanie","48","Lozère","08C","Verre",2354.67,76601,30.74
"2017","76","Occitanie","65","Hautes-Pyrénées","08A","Ordures ménagères résiduelles",60171.1,228530,263.3
"2017","76","Occitanie","65","Hautes-Pyrénées","08B","Emballages, journaux-magazines",12657.94,228530,55.39
"2017","76","Occitanie","65","Hautes-Pyrénées","08C","Verre",7712.27,228530,33.75
"2017","76","Occitanie","66","Pyrénées-Orientales","08A","Ordures ménagères résiduelles",159529.79,474452,336.24
"2017","76","Occitanie","66","Pyrénées-Orientales","08B","Emballages, journaux-magazines",28751.31,474452,60.6
"2017","76","Occitanie","66","Pyrénées-Orientales","08C","Verre",15751.98,474452,33.2
"2017","76","Occitanie","81","Tarn","08A","Ordures ménagères résiduelles",93188.52,387890,240.24
"2017","76","Occitanie","81","Tarn","08B","Emballages, journaux-magazines",22804.15,387890,58.79
"2017","76","Occitanie","81","Tarn","08C","Verre",11888.52,387890,30.65
"2017","76","Occitanie","82","Tarn-et-Garonne","08A","Ordures ménagères résiduelles",62888.91,258349,243.43
"2017","76","Occitanie","82","Tarn-et-Garonne","08B","Emballages, journaux-magazines",18534.83,258349,71.74
"2017","76","Occitanie","82","Tarn-et-Garonne","08C","Verre",7218.85,258349,27.94
"2017","52","Pays de la Loire","44","Loire-Atlantique","08A","Ordures ménagères résiduelles",272212.92,1394783,195.17
"2017","52","Pays de la Loire","44","Loire-Atlantique","08B","Emballages, journaux-magazines",59361,1394783,42.56
"2017","52","Pays de la Loire","44","Loire-Atlantique","08C","Verre",52664.46,1394783,37.76
"2017","52","Pays de la Loire","49","Maine-et-Loire","08A","Ordures ménagères résiduelles",129679.17,813619,159.39
"2017","52","Pays de la Loire","49","Maine-et-Loire","08B","Emballages, journaux-magazines",45731.38,813619,56.21
"2017","52","Pays de la Loire","49","Maine-et-Loire","08C","Verre",33401.89,813619,41.05
"2017","52","Pays de la Loire","53","Mayenne","08A","Ordures ménagères résiduelles",52727.26,307445,171.5
"2017","52","Pays de la Loire","53","Mayenne","08B","Emballages, journaux-magazines",15736.68,307445,51.19
"2017","52","Pays de la Loire","53","Mayenne","08C","Verre",11260.34,307445,36.63
"2017","52","Pays de la Loire","72","Sarthe","08A","Ordures ménagères résiduelles",103114.66,566506,182.02
"2017","52","Pays de la Loire","72","Sarthe","08B","Emballages, journaux-magazines",30355.58,566506,53.58
"2017","52","Pays de la Loire","72","Sarthe","08C","Verre",19931.03,566506,35.18
"2017","52","Pays de la Loire","85","Vendée","08A","Ordures ménagères résiduelles",117888.81,675247,174.59
"2017","52","Pays de la Loire","85","Vendée","08B","Emballages, journaux-magazines",43316.69,675247,64.15
"2017","52","Pays de la Loire","85","Vendée","08C","Verre",33995.54,675247,50.35
"2017","52","Pays de la Loire","85","Vendée","08D","Déchets de produits alimentaires",1211.82,675247,1.79
"2017","93","Provence-Alpes-Côte d'Azur","04","Alpes-de-Haute-Provence","08A","Ordures ménagères résiduelles",59252.41,163915,361.48
"2017","93","Provence-Alpes-Côte d'Azur","04","Alpes-de-Haute-Provence","08B","Emballages, journaux-magazines",5241.73,163915,31.98
"2017","93","Provence-Alpes-Côte d'Azur","04","Alpes-de-Haute-Provence","08C","Verre",4572.79,163915,27.9
"2017","93","Provence-Alpes-Côte d'Azur","05","Hautes-Alpes","08A","Ordures ménagères résiduelles",44417.48,141284,314.38
"2017","93","Provence-Alpes-Côte d'Azur","05","Hautes-Alpes","08B","Emballages, journaux-magazines",7571.96,141284,53.59
"2017","93","Provence-Alpes-Côte d'Azur","05","Hautes-Alpes","08C","Verre",5825.9,141284,41.24
"2017","93","Provence-Alpes-Côte d'Azur","06","Alpes-Maritimes","08A","Ordures ménagères résiduelles",425769.7,1083310,393.03
"2017","93","Provence-Alpes-Côte d'Azur","06","Alpes-Maritimes","08B","Emballages, journaux-magazines",46606.61,1083310,43.02
"2017","93","Provence-Alpes-Côte d'Azur","06","Alpes-Maritimes","08C","Verre",28113.23,1083310,25.95
"2017","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône","08A","Ordures ménagères résiduelles",748121.58,2024162,369.6
"2017","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône","08B","Emballages, journaux-magazines",50991.74,2024162,25.19
"2017","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône","08C","Verre",30785.53,2024162,15.21
"2017","93","Provence-Alpes-Côte d'Azur","83","Var","08A","Ordures ménagères résiduelles",440441.62,1058740,416.01
